"","row_index","species2","family2","order2","avibase.id2","total.individuals","female","male","unknown","complete.measures","beak.length_culmen","beak.length_nares","beak.width","beak.depth","tarsus.length","wing.length","kipps.distance","secondary1","hand-wing.index","tail.length","mass","mass.source","mass.refs.other","inference","traits.inferred","reference.species","habitat","habitat.density","migration","trophic.level","trophic.niche","primary.lifestyle"
"9622",9622,"Picumnus cinnamomeus","Picidae","Piciformes","AVIBASE-5945045B",7,4,3,0,3,12.3,10.4,3.2,4.6,13.9,55.6,8.2,47.4,14.8,27.2,11.3,"EltonTraits_GenAvg",NA,"NO",NA,NA,"Woodland","2","1","Carnivore","Invertivore","Insessorial"
"9623",9623,"Picumnus cirratus","Picidae","Piciformes","AVIBASE-81D359BF",5,2,3,0,4,13.1,10.8,4.4,4.9,12,53.6,6.2,47.5,11.6,31.8,10.2,"Dunning",NA,"NO",NA,NA,"Shrubland","2","1","Carnivore","Invertivore","Insessorial"
"9624",9624,"Picumnus dorbignyanus","Picidae","Piciformes","AVIBASE-4E4CAAFD",4,3,1,0,4,11.2,9.4,3.8,4.2,11.8,52.9,7.2,45.7,13.7,34.5,9.6,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Carnivore","Invertivore","Insessorial"
"9625",9625,"Picumnus exilis","Picidae","Piciformes","AVIBASE-8D12FB60",11,5,6,0,5,11.2,9.2,3.5,4.8,11.2,48.6,6.6,41.6,13.6,26.3,9.3,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Carnivore","Invertivore","Insessorial"
"9626",9626,"Picumnus fuscus","Picidae","Piciformes","AVIBASE-A8A08F59",3,2,1,0,3,12.4,9.9,4.2,4.5,13.3,50.7,7.1,43.7,14,26.1,11.3,"EltonTraits_GenAvg",NA,"NO",NA,NA,"Forest","1","1","Carnivore","Invertivore","Insessorial"
"9627",9627,"Picumnus granadensis","Picidae","Piciformes","AVIBASE-2A87E89C",5,2,3,0,4,11.4,9,4.3,5,12.3,56.1,8.9,46.2,16.2,31.2,12.2,"Dunning",NA,"NO",NA,NA,"Forest","2","1","Carnivore","Invertivore","Insessorial"
"9628",9628,"Picumnus innominatus","Picidae","Piciformes","AVIBASE-2458C837",5,2,3,0,4,12.1,9.2,4.5,4.6,12,53.4,5.7,47.1,10.7,29.4,10.2,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Carnivore","Invertivore","Insessorial"
"9629",9629,"Picumnus lafresnayi","Picidae","Piciformes","AVIBASE-53386238",9,2,7,0,4,10.4,7.6,3,4,11.6,50.8,8.6,41.9,17,24.1,9.5,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Carnivore","Invertivore","Insessorial"
"9630",9630,"Picumnus limae","Picidae","Piciformes","AVIBASE-73288CF7",13,8,5,0,10,10.7,9.1,3.6,4.5,11.3,50.8,4.9,46.5,9.5,29.4,11.3,"EltonTraits_GenAvg",NA,"NO",NA,NA,"Forest","2","1","Carnivore","Invertivore","Insessorial"
"9631",9631,"Picumnus minutissimus","Picidae","Piciformes","AVIBASE-3E2A08BA",4,1,3,0,4,13.2,10.7,4.4,5.8,14.2,54.5,7.1,47.4,13,27.5,13.3,"Dunning",NA,"NO",NA,NA,"Forest","2","1","Carnivore","Invertivore","Insessorial"
"9632",9632,"Picumnus nebulosus","Picidae","Piciformes","AVIBASE-2F1E9B61",7,4,3,0,6,11.1,8.6,3.3,4.2,9.7,57.2,5.1,52,9,37.7,11.6,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Carnivore","Invertivore","Insessorial"
"9633",9633,"Picumnus olivaceus","Picidae","Piciformes","AVIBASE-B190788A",4,2,2,0,4,10.3,8.8,3.6,4.4,12.3,52.4,8.1,44.3,15.5,26.5,10.6,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Carnivore","Invertivore","Insessorial"
"9634",9634,"Picumnus pumilus","Picidae","Piciformes","AVIBASE-EF29D637",10,5,5,0,7,10.2,8.7,2.8,3.9,11,49.7,6.5,43.2,13.1,23.4,9.5,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Carnivore","Invertivore","Insessorial"
"9635",9635,"Picumnus pygmaeus","Picidae","Piciformes","AVIBASE-13CA5483",8,4,4,0,4,12.4,10.9,3.7,4.5,13.4,52.2,6.2,44.9,12.3,29.4,11,"Dunning",NA,"NO",NA,NA,"Woodland","2","1","Carnivore","Invertivore","Insessorial"
"9636",9636,"Picumnus rufiventris","Picidae","Piciformes","AVIBASE-15C88984",7,3,2,2,4,15.6,13.1,4.4,5.3,16.2,59.7,9.2,50.5,15.3,30.6,21,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Carnivore","Invertivore","Insessorial"
"9637",9637,"Picumnus sclateri","Picidae","Piciformes","AVIBASE-1C0BC077",4,3,1,0,4,11,8.8,3.2,4.4,12.6,52.2,8,44.2,15.3,27.2,11,"Dunning",NA,"NO",NA,NA,"Forest","2","1","Carnivore","Invertivore","Insessorial"
"9638",9638,"Picumnus spilogaster","Picidae","Piciformes","AVIBASE-58A28C6E",5,2,2,1,4,11.9,9.2,3.9,4.7,13,53.8,7.4,46.1,13.8,29.6,13.2,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Carnivore","Invertivore","Insessorial"
"9639",9639,"Picumnus squamulatus","Picidae","Piciformes","AVIBASE-7C5E211B",6,3,3,0,5,11.3,9.1,3.9,4.5,12.8,50.6,8.7,42.1,17.1,28.9,10.2,"Dunning",NA,"NO",NA,NA,"Woodland","2","1","Carnivore","Invertivore","Insessorial"
"9640",9640,"Picumnus steindachneri","Picidae","Piciformes","AVIBASE-2722C728",4,0,4,0,4,11.1,9.1,3.7,4.4,14.1,54.5,8.6,46,15.7,32,9.9,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Carnivore","Invertivore","Insessorial"
"9641",9641,"Picumnus subtilis","Picidae","Piciformes","AVIBASE-70C56ABF",4,1,3,0,4,11.8,9.6,3.9,4.6,12.7,50.4,7.1,43.3,13.8,25.8,10.4,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Carnivore","Invertivore","Insessorial"
"9642",9642,"Picumnus temminckii","Picidae","Piciformes","AVIBASE-52B00F21",5,2,3,0,3,12.2,9.4,4.1,4.7,12.3,53.6,7.1,46.2,13.2,32,11.5,"Dunning",NA,"NO",NA,NA,"Shrubland","2","1","Carnivore","Invertivore","Insessorial"
"9643",9643,"Picumnus varzeae","Picidae","Piciformes","AVIBASE-1411CF3B",7,2,5,0,5,11.4,9.7,3.7,4.9,12.4,51.3,5.7,46,11,30.9,11.5,"Updated_literature","Dunning (2021)","NO",NA,NA,"Forest","1","1","Carnivore","Invertivore","Insessorial"
"9644",9644,"Picus awokera","Picidae","Piciformes","AVIBASE-F60C59CD",5,2,3,0,4,34.5,24.9,8,7.4,25.5,140.2,38.8,102,27.5,94.8,143,"Dunning",NA,"NO",NA,NA,"Forest","2","1","Carnivore","Invertivore","Insessorial"
"9645",9645,"Picus canus","Picidae","Piciformes","AVIBASE-BC863B3A",16,8,8,0,10,39.3,26.9,8.6,8,26.4,143.1,33.7,109.5,23.4,103.2,137,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Carnivore","Invertivore","Insessorial"
"9646",9646,"Picus chlorolophus","Picidae","Piciformes","AVIBASE-E9C639F2",5,2,3,0,4,27.5,20.6,6.9,6.6,21.7,129,30.5,97.8,23.8,88.4,65.4,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Carnivore","Invertivore","Insessorial"
"9647",9647,"Picus erythropygius","Picidae","Piciformes","AVIBASE-12CA8603",5,2,3,0,4,35.1,25.6,8.7,9.1,25.2,156.8,35.7,122.1,22.6,114.4,116.2,"Dunning",NA,"NO",NA,NA,"Woodland","2","1","Carnivore","Invertivore","Insessorial"
"9648",9648,"Picus puniceus","Picidae","Piciformes","AVIBASE-3425FAE7",5,2,2,1,4,28,22.6,7,7.1,19.7,121.2,28.2,91.3,23.6,80,79.1,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Carnivore","Invertivore","Insessorial"
"9649",9649,"Picus rabieri","Picidae","Piciformes","AVIBASE-D7A3CD4F",4,2,2,0,4,35,25.8,9.1,8.7,28.9,135.2,22,113.2,16.3,97,111.4,"Inferred",NA,"YES","Body Mass","Picus viridanus","Forest","1","1","Carnivore","Invertivore","Insessorial"
"9650",9650,"Picus sharpei","Picidae","Piciformes","AVIBASE-3D0793B8",4,2,2,0,4,41.1,30.3,9.2,8.4,30.6,155.8,41.4,114.3,26.6,91.3,176,"DataFromSplit",NA,"NO",NA,NA,"Forest","2","1","Carnivore","Invertivore","Terrestrial"
"9651",9651,"Picus squamatus","Picidae","Piciformes","AVIBASE-886871E9",5,2,3,0,4,46.1,34.6,9.7,9.1,27.6,161,37.8,123.2,23.5,119.6,170,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Carnivore","Invertivore","Insessorial"
"9652",9652,"Picus vaillantii","Picidae","Piciformes","AVIBASE-42CF31E9",5,2,3,0,4,38.3,27.6,8.9,8.7,27.9,154,43.2,111.2,28,99.2,176,"Dunning",NA,"NO",NA,NA,"Woodland","2","1","Carnivore","Invertivore","Terrestrial"
"9653",9653,"Picus viridanus","Picidae","Piciformes","AVIBASE-FDE08471",5,2,3,0,4,34.8,26.6,9.3,8.7,26.5,137.8,26.2,108.8,19.5,107.4,111.4,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Carnivore","Invertivore","Generalist"
"9654",9654,"Picus viridis","Picidae","Piciformes","AVIBASE-A01014FF",9,4,5,0,4,45,35.1,11.5,9.8,29,165.4,41,125,24.7,103,176,"Dunning",NA,"NO",NA,NA,"Forest","2","1","Carnivore","Invertivore","Terrestrial"
"9655",9655,"Picus vittatus","Picidae","Piciformes","AVIBASE-6808E3D4",5,2,3,0,4,32.9,23.7,8.9,8.5,25.7,126.4,23.3,102.7,18.5,98,108.1,"Dunning",NA,"NO",NA,NA,"Forest","2","1","Carnivore","Invertivore","Insessorial"
"9656",9656,"Picus xanthopygaeus","Picidae","Piciformes","AVIBASE-8B89B332",4,2,2,0,4,33,24.5,7.6,8.3,24.9,129.8,29,100.8,22.4,90.2,99.7,"Dunning",NA,"NO",NA,NA,"Woodland","2","1","Carnivore","Invertivore","Generalist"
"9657",9657,"Reinwardtipicus validus","Picidae","Piciformes","AVIBASE-05714481",5,1,3,1,4,45.6,35.8,10.6,10.9,28.7,153.4,24.9,129.1,16.1,85.4,149,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Carnivore","Invertivore","Insessorial"
"9658",9658,"Sasia abnormis","Picidae","Piciformes","AVIBASE-3E246B6D",10,1,3,6,5,13.9,11.5,4.1,4.9,13.7,52.4,5.1,47,9.7,22.7,9.2,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Carnivore","Invertivore","Insessorial"
"9659",9659,"Sasia ochracea","Picidae","Piciformes","AVIBASE-E577AC45",5,2,3,0,4,12.4,10.5,4.3,4.8,13.4,52.9,5.5,47.4,10.3,23.2,9.7,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Carnivore","Invertivore","Insessorial"
"9660",9660,"Sphyrapicus nuchalis","Picidae","Piciformes","AVIBASE-20F4B01D",5,2,3,0,5,21.7,17,7,6,19.9,122.8,39,83.8,31.7,75.8,48.5,"Dunning",NA,"NO",NA,NA,"Woodland","2","3","Omnivore","Omnivore","Insessorial"
"9661",9661,"Sphyrapicus ruber","Picidae","Piciformes","AVIBASE-52F63879",8,4,4,0,5,25.8,21.5,8,7.1,21.6,126.6,38.4,88.2,30.4,80.8,54.8,"Dunning",NA,"NO",NA,NA,"Woodland","2","2","Carnivore","Invertivore","Insessorial"
"9662",9662,"Sphyrapicus thyroideus","Picidae","Piciformes","AVIBASE-28A4DA76",6,2,4,0,4,25.2,19.7,6.4,6.4,20.5,135.5,44.3,93,32.2,89.8,47.6,"Dunning",NA,"NO",NA,NA,"Forest","1","2","Omnivore","Invertivore","Insessorial"
"9663",9663,"Sphyrapicus varius","Picidae","Piciformes","AVIBASE-9BE68BD3",19,11,8,0,10,24.8,19.2,6.7,6.3,20.5,124.8,42.2,82.6,33.9,74,50.3,"Dunning",NA,"NO",NA,NA,"Woodland","1","3","Omnivore","Omnivore","Insessorial"
"9664",9664,"Verreauxia africana","Picidae","Piciformes","AVIBASE-C4DFB5E3",18,6,5,7,4,9.5,8.1,3.8,4.3,10.8,48,5,40.9,10.9,17.2,9.4,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Carnivore","Invertivore","Insessorial"
"9665",9665,"Xiphidiopicus percussus","Picidae","Piciformes","AVIBASE-3DC3684D",4,2,2,0,4,24.7,17.9,6.8,6.5,20.7,122,21.8,100.2,17.9,100.5,60.9,"Dunning",NA,"NO",NA,NA,"Forest","2","1","Carnivore","Invertivore","Insessorial"
"9666",9666,"Yungipicus canicapillus","Picidae","Piciformes","AVIBASE-5A4F2DF6",9,3,4,2,8,16.8,13.7,5.1,5.1,14.2,83.3,23.6,60,28.3,42.3,25.8,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Carnivore","Invertivore","Insessorial"
"9667",9667,"Yungipicus kizuki","Picidae","Piciformes","AVIBASE-6347258A",4,2,2,0,4,14.3,11.5,4.4,4.3,13.8,82,23.7,58.3,28.9,46,19.2,"Dunning",NA,"NO",NA,NA,"Forest","2","1","Carnivore","Invertivore","Insessorial"
"9668",9668,"Yungipicus maculatus","Picidae","Piciformes","AVIBASE-1A7D3F29",5,2,3,0,4,18,13.9,5,5.6,14.7,81.6,20.2,60.6,25,41.6,24.5,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Carnivore","Invertivore","Insessorial"
"9669",9669,"Yungipicus moluccensis","Picidae","Piciformes","AVIBASE-BAC6337B",5,2,3,0,4,14.4,11.7,5.5,5.2,14.5,72.6,16.7,55.6,23,39.6,16.2,"Dunning",NA,"NO",NA,NA,"Woodland","2","1","Carnivore","Invertivore","Insessorial"
"9670",9670,"Yungipicus nanus","Picidae","Piciformes","AVIBASE-DB8E1EC2",5,2,3,0,4,13.8,10.5,4.1,4.4,13.5,76.4,21.1,55.9,27.4,36,16.2,"Dunning",NA,"NO",NA,NA,"Woodland","2","1","Carnivore","Invertivore","Insessorial"
"9671",9671,"Yungipicus ramsayi","Picidae","Piciformes","AVIBASE-8AEE3731",5,2,3,0,4,18.3,14.7,5.1,5.4,15.2,82.2,22.7,59,27.8,40.6,24.5,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Carnivore","Invertivore","Insessorial"
"9672",9672,"Yungipicus temminckii","Picidae","Piciformes","AVIBASE-4FDB8D83",4,2,2,0,4,15.7,12.8,4.6,4.6,14.6,76.5,17.9,58.6,23.4,35,66.7,"EltonTraits_GenAvg",NA,"NO",NA,NA,"Forest","2","1","Carnivore","Invertivore","Insessorial"
"9673",9673,"Andigena cucullata","Ramphastidae","Piciformes","AVIBASE-D5746888",9,3,6,0,4,81.4,68.8,21.3,27.4,41.1,178.6,18.1,160.4,10.2,169.5,311.8,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Herbivore","Frugivore","Insessorial"
"9674",9674,"Andigena hypoglauca","Ramphastidae","Piciformes","AVIBASE-B02554D8",11,3,4,4,4,91.2,80.7,25.9,29,41,171,18.1,152,10.7,170,312.8,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Herbivore","Frugivore","Insessorial"
"9675",9675,"Andigena laminirostris","Ramphastidae","Piciformes","AVIBASE-2EF3405B",6,3,3,0,4,89.4,76.6,26,28.8,41.7,169.2,21.7,144.4,13,169.5,311,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Herbivore","Frugivore","Insessorial"
"9676",9676,"Andigena nigrirostris","Ramphastidae","Piciformes","AVIBASE-64516AE0",12,6,6,0,4,88.5,80.7,27.7,30.9,40.1,167.3,19.4,142.4,12,185.3,350,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Herbivore","Frugivore","Insessorial"
"9677",9677,"Aulacorhynchus albivitta","Ramphastidae","Piciformes","AVIBASE-8E12984D",36,10,18,8,15,67.4,58.9,21.3,23.5,31.3,123.9,15.6,107.8,12.6,120,195,"Updated_literature","Dunning (2021)","NO",NA,NA,"Forest","1","1","Herbivore","Frugivore","Insessorial"
"9678",9678,"Aulacorhynchus coeruleicinctis","Ramphastidae","Piciformes","AVIBASE-697EA51C",22,8,9,5,5,81.8,68.9,21.6,23.8,40.1,141.9,17.1,125.1,12,148.5,208,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Omnivore","Frugivore","Insessorial"
"9679",9679,"Aulacorhynchus derbianus","Ramphastidae","Piciformes","AVIBASE-D47AF774",12,4,6,2,4,80,65.9,18,25,36.1,133.8,16.6,117.2,12.4,132.3,209.7,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Herbivore","Frugivore","Insessorial"
"9680",9680,"Aulacorhynchus haematopygus","Ramphastidae","Piciformes","AVIBASE-23DB8356",13,4,5,4,5,94,88.3,22.8,28.2,35.7,134.5,20.7,117.7,15,155,194.4,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Herbivore","Frugivore","Insessorial"
"9681",9681,"Aulacorhynchus huallagae","Ramphastidae","Piciformes","AVIBASE-0224509A",3,1,2,0,3,96.3,85.7,24.3,26.4,38.8,140.3,17,123.3,12.1,159.7,268.8,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Herbivore","Omnivore","Insessorial"
"9682",9682,"Aulacorhynchus prasinus","Ramphastidae","Piciformes","AVIBASE-20DB2669",27,13,13,1,23,67.9,59.6,17.6,22,33.5,125.7,15.8,109.8,12.6,109,170.6,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Herbivore","Frugivore","Insessorial"
"9683",9683,"Aulacorhynchus sulcatus","Ramphastidae","Piciformes","AVIBASE-CE8B2BCA",7,2,5,0,6,72.2,60.7,18.8,20.6,34.1,125.4,16.8,107.9,13.4,118.4,167,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Omnivore","Omnivore","Insessorial"
"9684",9684,"Aulacorhynchus whitelianus","Ramphastidae","Piciformes","AVIBASE-7E9EAE09",2,0,2,0,2,71.5,60.2,20,19.4,33.2,118.6,21,97.6,17.6,102.2,133,"Updated_literature","Dunning (2021)","NO",NA,NA,"Forest","1","1","Herbivore","Frugivore","Insessorial"
"9685",9685,"Pteroglossus aracari","Ramphastidae","Piciformes","AVIBASE-D153FC18",9,4,3,2,6,99.1,93.4,27.7,32.6,34.5,143.1,22.4,120.8,15.6,147,250.2,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Herbivore","Frugivore","Insessorial"
"9686",9686,"Pteroglossus azara","Ramphastidae","Piciformes","AVIBASE-E8654FA3",16,2,8,6,9,91.6,81.9,23.3,28.3,28.1,123.5,22.2,102.9,17.7,131,144.5,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Herbivore","Frugivore","Insessorial"
"9687",9687,"Pteroglossus bailloni","Ramphastidae","Piciformes","AVIBASE-13435110",5,3,2,0,4,70.2,62.2,20.9,26,33,129,18.9,110.4,14.5,169,146,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Herbivore","Frugivore","Insessorial"
"9688",9688,"Pteroglossus beauharnaisii","Ramphastidae","Piciformes","AVIBASE-C98EC8FF",11,3,6,2,4,99.8,89.1,24.7,32.7,33.2,141.6,22.6,118.1,16,170.4,215.9,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Herbivore","Frugivore","Insessorial"
"9689",9689,"Pteroglossus bitorquatus","Ramphastidae","Piciformes","AVIBASE-ECBCE9EB",8,3,2,3,8,78.8,71.2,21,27.9,29.5,117.5,21.7,95.8,18.5,123.2,142,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Herbivore","Frugivore","Insessorial"
"9690",9690,"Pteroglossus castanotis","Ramphastidae","Piciformes","AVIBASE-76642513",9,4,3,2,4,115.9,104.9,26.9,33.7,35,154.4,25.3,129,16.4,144.4,258.1,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Herbivore","Frugivore","Insessorial"
"9691",9691,"Pteroglossus frantzii","Ramphastidae","Piciformes","AVIBASE-9230DF7D",5,2,2,1,5,109.6,103.3,27.3,33,36.8,149.6,24.5,125.2,16.3,161.1,253,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Herbivore","Frugivore","Insessorial"
"9692",9692,"Pteroglossus inscriptus","Ramphastidae","Piciformes","AVIBASE-1B7DFB64",17,7,9,1,7,83.1,71.7,21.3,27.3,29.1,119.7,21.4,99.6,17.6,129.4,125.8,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Herbivore","Frugivore","Insessorial"
"9693",9693,"Pteroglossus pluricinctus","Ramphastidae","Piciformes","AVIBASE-6D83E2D8",5,1,2,2,4,109.6,101.8,27.1,34.9,35.6,148.5,24.4,125.4,16.2,167.1,261.7,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Omnivore","Frugivore","Insessorial"
"9694",9694,"Pteroglossus torquatus","Ramphastidae","Piciformes","AVIBASE-CB3AF294",32,7,9,16,13,103.9,90.2,24,29.5,34.7,146.9,23.3,125,15.6,153.6,219.1,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Herbivore","Frugivore","Insessorial"
"9695",9695,"Pteroglossus viridis","Ramphastidae","Piciformes","AVIBASE-10FE38DF",4,2,2,0,4,81.3,72.6,21.7,29.6,29.4,119,24.6,94.4,20.6,104.5,135,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Herbivore","Frugivore","Insessorial"
"9696",9696,"Ramphastos ambiguus","Ramphastidae","Piciformes","AVIBASE-7C99DFAB",8,2,3,3,8,155,150.4,38.2,51.7,50.6,223.9,22.9,201,10.1,162.2,651.7,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Omnivore","Frugivore","Insessorial"
"9697",9697,"Ramphastos brevis","Ramphastidae","Piciformes","AVIBASE-D332D1C1",4,1,2,1,4,126.4,120.4,32.9,42.6,44.3,196.2,28.1,168.1,14.3,140.2,412,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Herbivore","Frugivore","Insessorial"
"9698",9698,"Ramphastos dicolorus","Ramphastidae","Piciformes","AVIBASE-6BACED1E",4,2,2,0,4,104.3,100,30.1,33.4,46.1,191.8,26.9,164.9,14,181.2,331,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Herbivore","Frugivore","Insessorial"
"9699",9699,"Ramphastos sulfuratus","Ramphastidae","Piciformes","AVIBASE-BB0FBBA4",19,8,7,4,8,129.2,132.3,33.7,45.8,48.7,200.4,29.6,170.3,14.8,163.1,409.7,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Omnivore","Frugivore","Insessorial"
"9700",9700,"Ramphastos toco","Ramphastidae","Piciformes","AVIBASE-D42641C0",10,5,3,2,4,181.1,196.5,40.7,55.9,51.8,242.2,54.1,186.7,22.4,159.9,618,"Dunning",NA,"NO",NA,NA,"Grassland","2","1","Herbivore","Frugivore","Insessorial"
"9701",9701,"Ramphastos tucanus","Ramphastidae","Piciformes","AVIBASE-04EDD122",21,11,9,1,14,169.1,164.1,38.1,51.7,52.5,237,34.7,201.2,14.7,156.8,659.6,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Herbivore","Frugivore","Insessorial"
"9702",9702,"Ramphastos vitellinus","Ramphastidae","Piciformes","AVIBASE-5C18D846",31,14,14,3,17,121,118.6,31.4,41.2,46,195.7,25.5,171.3,13,157.1,360.4,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Omnivore","Frugivore","Insessorial"
"9703",9703,"Selenidera gouldii","Ramphastidae","Piciformes","AVIBASE-39C1655E",6,0,4,2,5,62.6,56.7,20.1,24.1,33,127.2,23.5,104.1,18.3,106.8,180.9,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Herbivore","Frugivore","Insessorial"
"9704",9704,"Selenidera maculirostris","Ramphastidae","Piciformes","AVIBASE-F0C12CF9",6,2,3,1,4,55,47.8,19.3,22.4,31.8,130.7,19.4,111.2,14.8,111.3,164,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Herbivore","Frugivore","Insessorial"
"9705",9705,"Selenidera nattereri","Ramphastidae","Piciformes","AVIBASE-82C29C2F",11,5,6,0,10,57.3,49,16.4,22.4,31,125.3,20.6,105.1,16.4,106.6,158.4,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Herbivore","Frugivore","Insessorial"
"9706",9706,"Selenidera piperivora","Ramphastidae","Piciformes","AVIBASE-92FB567F",6,2,4,0,4,71,63.3,20,22.6,28.8,117.7,23.6,93.6,20.2,97.5,147,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Omnivore","Frugivore","Insessorial"
"9707",9707,"Selenidera reinwardtii","Ramphastidae","Piciformes","AVIBASE-6AAA6132",14,7,7,0,8,61.4,53,19.7,23,31.1,126.3,20.9,105.4,16.5,104.5,161.8,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Omnivore","Frugivore","Insessorial"
"9708",9708,"Selenidera spectabilis","Ramphastidae","Piciformes","AVIBASE-ABE76F69",6,3,3,0,4,91.2,81,24.6,28.2,36.7,135,20.6,114,15.3,133.7,219,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Herbivore","Frugivore","Insessorial"
"9709",9709,"Semnornis frantzii","Semnornithidae","Piciformes","AVIBASE-B27828B0",5,2,3,0,4,19,12.6,7.8,10.1,24.6,88.8,12.2,76.8,13.7,67.7,57.3,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Herbivore","Frugivore","Insessorial"
"9710",9710,"Semnornis ramphastinus","Semnornithidae","Piciformes","AVIBASE-0283EBE3",5,2,3,0,4,22.4,16.6,11.3,13.5,29,107.2,15.5,92,14.4,81,97.7,"Dunning",NA,"NO",NA,NA,"Forest","1","1","Omnivore","Frugivore","Insessorial"
"9711",9711,"Aechmophorus clarkii","Podicipedidae","Podicipediformes","AVIBASE-D05FFEF7",5,1,3,1,4,77.9,58.8,7.5,11.6,76.6,195.4,79.8,111.7,41.8,34,1090.9,"Dunning",NA,"NO",NA,NA,"Wetland","3","3","Carnivore","Aquatic predator","Aquatic"
"9712",9712,"Aechmophorus occidentalis","Podicipedidae","Podicipediformes","AVIBASE-C6E1197B",4,0,3,1,4,73.2,54.1,6.6,10.2,71.7,184.5,75.4,109,40.8,29.8,1137,"Dunning",NA,"NO",NA,NA,"Wetland","3","3","Carnivore","Aquatic predator","Aquatic"
"9713",9713,"Podiceps auritus","Podicipedidae","Podicipediformes","AVIBASE-018B3169",6,2,4,0,4,30.2,15.4,4.7,7.1,42.9,137.8,57.2,78.3,42.2,33.2,453,"Dunning",NA,"NO",NA,NA,"Wetland","3","3","Carnivore","Aquatic predator","Aquatic"
"9714",9714,"Podiceps cristatus","Podicipedidae","Podicipediformes","AVIBASE-8F269702",11,6,5,0,4,57.5,35.4,6.6,10.6,60.9,183.6,79,105.4,42.9,40.7,731,"Dunning",NA,"NO",NA,NA,"Wetland","3","1","Carnivore","Aquatic predator","Aquatic"
"9715",9715,"Podiceps gallardoi","Podicipedidae","Podicipediformes","AVIBASE-A17592A3",4,2,2,0,0,23,12.9,5.8,6,46.5,141.4,52.9,88.6,36.8,28.8,575,"Dunning",NA,"YES","Tail Length","Podiceps occipitalis","Wetland","3","1","Carnivore","Aquatic predator","Aquatic"
"9716",9716,"Podiceps grisegena","Podicipedidae","Podicipediformes","AVIBASE-1CBD2CED",10,5,5,0,4,48.1,27.3,6.2,10.2,54.4,167.1,66.8,96.4,40.9,32,1023,"Dunning",NA,"NO",NA,NA,"Wetland","3","3","Carnivore","Aquatic predator","Aquatic"
